"notstall"	"other"	"stall"	"n"	"mu"	"sigma"	"z"	"gene_name"
"9192"	1	21	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CCDC36"
"9193"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"C7orf62"
"9194"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR10A5"
"9195"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"C16orf92"
"9196"	1	6	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"RBKS"
"9197"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR8U1"
"9198"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"GPR82"
"9199"	1	2	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"DESI2"
"9200"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR2K2"
"9201"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"POLR1D"
"9202"	1	6	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR5AP2"
"9203"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SLC38A11"
"9204"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"N6AMT1"
"9205"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CXCR6"
"9206"	1	10	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR7G2"
"9207"	1	11	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"DNAJB7"
"9208"	1	6	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR10A2"
"9209"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"GOT1L1"
"9210"	1	10	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"TVP23B"
"9211"	1	9	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"FAM46D"
"9212"	1	0	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"PLA2G1B"
"9213"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"MOB1B"
"9214"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"POMZP3"
"9215"	1	6	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CSRP2"
"9216"	1	20	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ANKS4B"
"9217"	1	11	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR4D11"
"9218"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR4C15"
"9219"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR10K2"
"9220"	1	13	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"STX19"
"9221"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SMCO3"
"9222"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"VAMP2"
"9223"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SERF1A"
"9224"	1	1	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"HOPX"
"9225"	1	1	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"COX14"
"9226"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"FDCSP"
"9227"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ERICH5"
"9228"	1	9	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"RABGGTB"
"9229"	1	2	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SPACA4"
"9230"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"AES"
"9231"	1	1	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"UBALD2"
"9232"	1	9	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR2V2"
"9233"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR2T29"
"9234"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"TMIGD1"
"9235"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"KIAA0825"
"9236"	1	6	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR5P2"
"9237"	1	1	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SKA2"
"9238"	1	2	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"VMA21"
"9239"	1	13	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR56A4"
"9240"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CCR4"
"9241"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SEP15"
"9242"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR5K1"
"9243"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"LYG2"
"9244"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"LCE3C"
"9245"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR5L1"
"9246"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"DMRTC1B"
"9247"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"LCE1F"
"9248"	1	12	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"BTLA"
"9249"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"RNF24"
"9250"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"TMEM155"
"9251"	1	2	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"MS4A15"
"9252"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CLEC12B"
"9253"	1	2	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"MYL1"
"9254"	1	17	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"VN1R2"
"9255"	1	11	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"TAF9B"
"9256"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"HLA-DQA1"
"9257"	1	23	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"C1orf168"
"9258"	1	18	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ZNF93"
"9259"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CT55"
"9260"	1	12	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"RNF13"
"9261"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CDC42"
"9262"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SRR"
"9263"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"GLYAT"
"9264"	1	16	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SNX16"
"9265"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"NUDT2"
"9266"	1	0	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SKP1"
"9267"	1	6	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR5H2"
"9268"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR2T6"
"9269"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"UBE2C"
"9270"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CALM1"
"9271"	1	2	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR8D1"
"9272"	1	6	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR6C6"
"9273"	1	0	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CCL20"
"9274"	1	12	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"GULP1"
"9275"	1	1	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SPTSSB"
"9276"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR2T3"
"9277"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR5B21"
"9278"	1	11	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SLC17A3"
"9279"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"TSEN15"
"9280"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR5D13"
"9281"	1	1	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"MSRB1"
"9282"	1	12	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SLC9B2"
"9283"	1	14	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"DENND1B"
"9284"	1	12	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CFHR4"
"9285"	1	10	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CFHR3"
"9286"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"RGS1"
"9287"	1	1	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ABRACL"
"9288"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"FCGR2A"
"9289"	1	14	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CD244"
"9290"	1	6	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR6K3"
"9291"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"BGLAP"
"9292"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"NKAIN2"
"9293"	1	0	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"S100A16"
"9294"	1	1	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"S100A3"
"9295"	1	10	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"THEM5"
"9296"	1	9	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SLC16A4"
"9297"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ELOVL3"
"9298"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"COX7A2"
"9299"	1	6	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CNN3"
"9300"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"FAM122C"
"9301"	1	9	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OPALIN"
"9302"	1	10	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"RHOXF2B"
"9303"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SCP2"
"9304"	1	6	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"C10orf99"
"9305"	1	0	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"WFDC2"
"9306"	1	0	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"C9orf16"
"9307"	1	0	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SLC31A1"
"9308"	1	2	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"TMEM38B"
"9309"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"LYZL2"
"9310"	1	6	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"LYZL1"
"9311"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CST9"
"9312"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OR5L2"
"9313"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SAT1"
"9314"	1	10	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"PAK1IP1"
"9315"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"REEP5"
"9316"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"EEF1E1"
"9317"	1	9	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ASB9"
"9318"	1	10	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ATXN3L"
"9319"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SERF1B"
"9320"	1	13	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CCDC91"
"9321"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"LYRM5"
"9322"	1	10	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"KRBOX1"
"9323"	1	9	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CALCRL"
"9324"	1	15	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"C11orf65"
"9325"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"KNCN"
"9326"	1	1	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"TSPAN4"
"9327"	1	2	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SPINK13"
"9328"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"MGARP"
"9329"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CX3CR1"
"9330"	1	16	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ZNF705G"
"9331"	1	25	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ZNF681"
"9332"	1	2	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SYCE3"
"9333"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"PSMD14"
"9334"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"VSTM5"
"9335"	1	2	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"TMEM210"
"9336"	1	14	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"NEBL"
"9337"	1	24	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ZNF732"
"9338"	1	13	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"CMSS1"
"9339"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OARD1"
"9340"	1	2	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"NHLRC4"
"9341"	1	0	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SHISA5"
"9342"	1	13	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"C12orf71"
"9343"	1	27	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"LRRD1"
"9344"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"PET117"
"9345"	1	1	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"MSMP"
"9346"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"GCA"
"9347"	1	11	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"TRAPPC13"
"9348"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SPANXB1"
"9349"	1	31	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ZNF33A"
"9350"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"PRSS46"
"9351"	1	3	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"COX7B"
"9352"	1	7	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"RPL41"
"9353"	1	0	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"GYPB"
"9354"	1	2	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ATP5L2"
"9355"	1	4	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"OCIAD2"
"9356"	1	18	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ZNF718"
"9357"	1	9	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"TVP23C"
"9358"	1	0	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ATXN7L3B"
"9359"	1	8	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"SLC35F2"
"9360"	1	1	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"TMEM262"
"9361"	1	12	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"TAS2R30"
"9362"	1	27	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"C18orf63"
"9363"	1	26	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"ZNF519"
"9364"	1	5	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"DMRTC1"
"9365"	1	2	2	3	0.793469574910993	0.763940390000762	1.57935153171808	"TMEM56-RWDD3"
"9366"	25	26	15	40	10.5795943321466	2.78951589461807	1.58464975101303	"NEO1"
"9367"	25	11	15	40	10.5795943321466	2.78951589461807	1.58464975101303	"ELL"
"9368"	25	20	15	40	10.5795943321466	2.78951589461807	1.58464975101303	"OSBPL5"
"9369"	25	13	15	40	10.5795943321466	2.78951589461807	1.58464975101303	"PCDHAC2"
"9370"	25	27	15	40	10.5795943321466	2.78951589461807	1.58464975101303	"RECQL5"
"9371"	25	49	15	40	10.5795943321466	2.78951589461807	1.58464975101303	"YTHDC1"
"9372"	25	16	15	40	10.5795943321466	2.78951589461807	1.58464975101303	"MMEL1"
"9373"	47	49	25	72	19.0432697978638	3.74252829880929	1.59163264150369	"KIF13B"
"9374"	38	15	21	59	15.6049016399162	3.38785528267253	1.59248194209401	"AARS2"
"9375"	38	22	21	59	15.6049016399162	3.38785528267253	1.59248194209401	"DHX37"
"9376"	27	17	16	43	11.3730639070576	2.89223163764616	1.59978060979516	"PRDM16"
"9377"	27	74	16	43	11.3730639070576	2.89223163764616	1.59978060979516	"RANBP2"
"9378"	27	7	16	43	11.3730639070576	2.89223163764616	1.59978060979516	"SF3B2"
"9379"	27	8	16	43	11.3730639070576	2.89223163764616	1.59978060979516	"C14orf80"
"9380"	27	29	16	43	11.3730639070576	2.89223163764616	1.59978060979516	"EHMT1"
"9381"	27	8	16	43	11.3730639070576	2.89223163764616	1.59978060979516	"EMC1"
"9382"	27	14	16	43	11.3730639070576	2.89223163764616	1.59978060979516	"HYOU1"
"9383"	56	13	29	85	22.4816379558115	4.06638324785609	1.60298762976293	"CAMSAP3"
"9384"	7	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"PDK4"
"9385"	7	16	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"RRN3"
"9386"	7	16	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"STS"
"9387"	7	10	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"GNB4"
"9388"	7	8	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"ACADL"
"9389"	7	3	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"HOXB8"
"9390"	7	9	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"BHLHE41"
"9391"	7	4	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SEC61A1"
"9392"	7	8	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"IGFLR1"
"9393"	7	22	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"MBD4"
"9394"	7	29	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"HRC"
"9395"	7	28	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"WDR44"
"9396"	7	15	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"DDB2"
"9397"	7	22	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"FOLH1"
"9398"	7	9	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"KIAA0513"
"9399"	7	14	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"TINAG"
"9400"	7	4	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"NRM"
"9401"	7	19	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"TLR2"
"9402"	7	11	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"NNT"
"9403"	7	8	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"BST1"
"9404"	7	6	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"OPRK1"
"9405"	7	10	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"TMEM117"
"9406"	7	2	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"G6PC3"
"9407"	7	6	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"RPIA"
"9408"	7	12	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"CCSAP"
"9409"	7	18	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"ALS2CR11"
"9410"	7	11	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"IP6K3"
"9411"	7	13	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"C11orf84"
"9412"	7	3	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"FGF19"
"9413"	7	24	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"KIAA1524"
"9414"	7	10	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"CPA3"
"9415"	7	15	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"CCDC127"
"9416"	7	13	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"PGM2L1"
"9417"	7	13	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SLC39A4"
"9418"	7	5	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"LRG1"
"9419"	7	12	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"B4GALT6"
"9420"	7	1	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"TMEM134"
"9421"	7	0	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SSSCA1"
"9422"	7	16	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"LIME1"
"9423"	7	4	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"FBXO45"
"9424"	7	6	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"RBFOX1"
"9425"	7	17	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"CHAF1B"
"9426"	7	17	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"LILRB5"
"9427"	7	4	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"AAR2"
"9428"	7	9	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"ZNF704"
"9429"	7	3	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SULT4A1"
"9430"	7	3	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"STARD10"
"9431"	7	12	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"MEF2C"
"9432"	7	10	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"TSTD2"
"9433"	7	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"UGT1A10"
"9434"	7	14	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"ZAR1L"
"9435"	7	12	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"NPTN"
"9436"	7	3	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SPOP"
"9437"	7	11	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SMARCE1"
"9438"	7	33	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"IFT88"
"9439"	7	21	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"MKLN1"
"9440"	7	16	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"KIF25"
"9441"	7	2	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"VAT1"
"9442"	7	12	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"CDC16"
"9443"	7	4	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"FAM219B"
"9444"	7	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SLC6A12"
"9445"	7	17	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"MCMBP"
"9446"	7	25	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"DCLRE1A"
"9447"	7	5	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"CHIT1"
"9448"	7	15	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"GPR161"
"9449"	7	4	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"FAM162B"
"9450"	7	11	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"GDAP2"
"9451"	7	5	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"NPBWR2"
"9452"	7	14	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"GBP1"
"9453"	7	15	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"MCOLN2"
"9454"	7	5	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"MBNL3"
"9455"	7	28	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"C8B"
"9456"	7	11	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"STKLD1"
"9457"	7	9	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"MAT1A"
"9458"	7	8	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"ZSWIM1"
"9459"	7	9	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"EDN2"
"9460"	7	13	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"TRMT2B"
"9461"	7	11	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"XKRX"
"9462"	7	11	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"UGT1A5"
"9463"	7	5	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"MEGF9"
"9464"	7	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"UQCC1"
"9465"	7	12	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SLC44A1"
"9466"	7	8	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"ALPL"
"9467"	7	3	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"GGACT"
"9468"	7	16	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"TRIM15"
