"notstall"	"stall"	"n"	"mu"	"sigma"	"z"	"gene_name"
"9089"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"ORMDL1"
"9090"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"OR5AK2"
"9091"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"RNASE10"
"9092"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"C12orf60"
"9093"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"RPS27L"
"9094"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"CISD1"
"9095"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"KRTAP15-1"
"9096"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"SLC51B"
"9097"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"C11orf74"
"9098"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"TMEM150A"
"9099"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"GHRL"
"9100"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"ROMO1"
"9101"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"SLPI"
"9102"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"TMEM220"
"9103"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"BSPH1"
"9104"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"CLEC7A"
"9105"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"BPIFA1"
"9106"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"OR5H1"
"9107"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"CD47"
"9108"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"OR14A16"
"9109"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"TXNDC2"
"9110"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"LYPD2"
"9111"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"PLAC1"
"9112"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"TRAPPC2"
"9113"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"FABP12"
"9114"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"DNAJC5"
"9115"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"CLDN20"
"9116"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"PEX19"
"9117"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"FABP7"
"9118"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"RPS27"
"9119"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"LCE2A"
"9120"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"C1orf54"
"9121"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"RIPPLY2"
"9122"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"SH3BGRL2"
"9123"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"SVBP"
"9124"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"APOOL"
"9125"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"UBE2D1"
"9126"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"INIP"
"9127"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"PAGE2"
"9128"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"PAGE2B"
"9129"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"CAMK2N1"
"9130"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"CARD17"
"9131"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"DEFB123"
"9132"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"ESD"
"9133"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"POMP"
"9134"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"DEFB135"
"9135"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"OR5H6"
"9136"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"PTRH2"
"9137"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"BCL2L15"
"9138"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"ATP5J2"
"9139"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"CRCP"
"9140"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"ODAM"
"9141"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"NPS"
"9142"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"MYL5"
"9143"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"C10orf131"
"9144"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"LAMTOR3"
"9145"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"SBSN"
"9146"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"CARD18"
"9147"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"ACRV1"
"9148"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"RTN3"
"9149"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"PRSS58"
"9150"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"C15orf65"
"9151"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"SMIM22"
"9152"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"TSPAN16"
"9153"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"C8orf59"
"9154"	4	1	5	1.32244929151832	0.98624280265605	-0.326947168232746	"AC123512.2"
"9155"	43	14	57	15.0759219233089	3.32993895890237	-0.323105599408202	"USHBP1"
"9156"	43	14	57	15.0759219233089	3.32993895890237	-0.323105599408202	"ADAM15"
"9157"	43	14	57	15.0759219233089	3.32993895890237	-0.323105599408202	"GRIPAP1"
"9158"	72	24	96	25.3910263971518	4.32149944153467	-0.3218851271349	"CAMSAP1"
"9159"	40	13	53	14.0179624900942	3.21097392972648	-0.317026083790387	"GIT1"
"9160"	40	13	53	14.0179624900942	3.21097392972648	-0.317026083790387	"LTK"
"9161"	40	13	53	14.0179624900942	3.21097392972648	-0.317026083790387	"LRIG3"
"9162"	40	13	53	14.0179624900942	3.21097392972648	-0.317026083790387	"HABP4"
"9163"	37	12	49	12.9600030568796	3.08742832868237	-0.310939382126244	"KIAA2022"
"9164"	37	12	49	12.9600030568796	3.08742832868237	-0.310939382126244	"KLHL20"
"9165"	37	12	49	12.9600030568796	3.08742832868237	-0.310939382126244	"PRPF38A"
"9166"	37	12	49	12.9600030568796	3.08742832868237	-0.310939382126244	"USP13"
"9167"	37	12	49	12.9600030568796	3.08742832868237	-0.310939382126244	"HERC6"
"9168"	37	12	49	12.9600030568796	3.08742832868237	-0.310939382126244	"HNRNPR"
"9169"	37	12	49	12.9600030568796	3.08742832868237	-0.310939382126244	"TNIP2"
"9170"	37	12	49	12.9600030568796	3.08742832868237	-0.310939382126244	"FAAP100"
"9171"	37	12	49	12.9600030568796	3.08742832868237	-0.310939382126244	"NFATC2"
"9172"	37	12	49	12.9600030568796	3.08742832868237	-0.310939382126244	"C17orf104"
"9173"	34	11	45	11.9020436236649	2.95872840796815	-0.304875439474474	"TGFBRAP1"
"9174"	34	11	45	11.9020436236649	2.95872840796815	-0.304875439474474	"KIF18A"
"9175"	34	11	45	11.9020436236649	2.95872840796815	-0.304875439474474	"PIK3C2G"
"9176"	34	11	45	11.9020436236649	2.95872840796815	-0.304875439474474	"GRIA1"
"9177"	34	11	45	11.9020436236649	2.95872840796815	-0.304875439474474	"MCTP2"
"9178"	34	11	45	11.9020436236649	2.95872840796815	-0.304875439474474	"THBS3"
"9179"	34	11	45	11.9020436236649	2.95872840796815	-0.304875439474474	"SEPT9"
"9180"	34	11	45	11.9020436236649	2.95872840796815	-0.304875439474474	"NPIPB15"
"9181"	63	21	84	22.2171480975078	4.04239257683942	-0.301095965909242	"B4GALNT3"
"9182"	63	21	84	22.2171480975078	4.04239257683942	-0.301095965909242	"MPRIP"
"9183"	63	21	84	22.2171480975078	4.04239257683942	-0.301095965909242	"JARID2"
"9184"	63	21	84	22.2171480975078	4.04239257683942	-0.301095965909242	"TTC3"
"9185"	31	10	41	10.8440841904502	2.8241695946747	-0.298878718913291	"ADAM23"
"9186"	31	10	41	10.8440841904502	2.8241695946747	-0.298878718913291	"DGKG"
"9187"	31	10	41	10.8440841904502	2.8241695946747	-0.298878718913291	"CDCP1"
"9188"	31	10	41	10.8440841904502	2.8241695946747	-0.298878718913291	"MICU3"
"9189"	31	10	41	10.8440841904502	2.8241695946747	-0.298878718913291	"ZEB1"
"9190"	31	10	41	10.8440841904502	2.8241695946747	-0.298878718913291	"ACSS1"
"9191"	31	10	41	10.8440841904502	2.8241695946747	-0.298878718913291	"SH3BP5L"
"9192"	31	10	41	10.8440841904502	2.8241695946747	-0.298878718913291	"BICC1"
"9193"	31	10	41	10.8440841904502	2.8241695946747	-0.298878718913291	"THEMIS2"
"9194"	31	10	41	10.8440841904502	2.8241695946747	-0.298878718913291	"EFHC2"
"9195"	31	10	41	10.8440841904502	2.8241695946747	-0.298878718913291	"SMARCD2"
"9196"	31	10	41	10.8440841904502	2.8241695946747	-0.298878718913291	"CALCOCO1"
"9197"	60	20	80	21.1591886642932	3.9449712106242	-0.293839575095338	"VPRBP"
"9198"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"SMPD3"
"9199"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"LENG1"
"9200"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"GALNT8"
"9201"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"VAC14"
"9202"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"ZCCHC12"
"9203"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"ZFP64"
"9204"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"PFKFB2"
"9205"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"MB21D1"
"9206"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"DCAF12L1"
"9207"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"FBXO42"
"9208"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"SECISBP2"
"9209"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"SHC3"
"9210"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"ACCSL"
"9211"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"IPO7"
"9212"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"DCAF8L1"
"9213"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"SPRED2"
"9214"	28	9	37	9.78612475723559	2.68287047895577	-0.293016291096379	"APBB2"
"9215"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"STPG1"
"9216"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"CEACAM7"
"9217"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"UTS2"
"9218"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"NNAT"
"9219"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"LAPTM4A"
"9220"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"PAGE4"
"9221"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"AQP8"
"9222"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"TMEM97"
"9223"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"C11orf58"
"9224"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"C3orf14"
"9225"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"LGALSL"
"9226"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"KLRK1"
"9227"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"NMI"
"9228"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"PLA2G12A"
"9229"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"SNRPC"
"9230"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"SNRPB2"
"9231"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"BST2"
"9232"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"LGALS3"
"9233"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"NIP7"
"9234"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"HUS1"
"9235"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"GGH"
"9236"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"TYROBP"
"9237"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"CNN2"
"9238"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"MIA"
"9239"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"SPCS2"
"9240"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"STAM2"
"9241"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"NME5"
"9242"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"GAL"
"9243"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"COMMD4"
"9244"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"ARHGDIA"
"9245"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"FUOM"
"9246"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"QDPR"
"9247"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"C21orf91"
"9248"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"MAP3K7CL"
"9249"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"PDE6D"
"9250"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"DCUN1D1"
"9251"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"TRAT1"
"9252"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"ADH5"
"9253"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"F2RL2"
"9254"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"PBK"
"9255"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"RBKS"
"9256"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"OR5AP2"
"9257"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"INSL5"
"9258"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"OR10A2"
"9259"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"FKBP2"
"9260"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"HADH"
"9261"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"C4orf32"
"9262"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"TPMT"
"9263"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"TMEM52"
"9264"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"CSRP2"
"9265"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"ISCU"
"9266"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"OR5T2"
"9267"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"C8orf4"
"9268"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"NDUFAF4"
"9269"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"OR52N1"
"9270"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"OR56B1"
"9271"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"DRICH1"
"9272"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"MRFAP1L1"
"9273"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"ZCCHC5"
"9274"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"KLK2"
"9275"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"OR5P3"
"9276"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"PLCXD3"
"9277"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"OR5P2"
"9278"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"NDUFB1"
"9279"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"ENKUR"
"9280"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"C11orf54"
"9281"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"UBL4B"
"9282"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"AP3S2"
"9283"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"EIF4EBP1"
"9284"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"ZCCHC16"
"9285"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"ACER2"
"9286"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"CLDN14"
"9287"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"RAC1"
"9288"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"OR5H2"
"9289"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"DBNDD2"
"9290"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"COPS5"
"9291"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"CTSE"
"9292"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"OR6C6"
"9293"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"TMEM126B"
"9294"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"KLRC1"
"9295"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"CLEC4C"
"9296"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"OR6K3"
"9297"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"TSPAN2"
"9298"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"NPM3"
"9299"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"CNN3"
"9300"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"SDHAF4"
"9301"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"UBE2V1"
"9302"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"CT83"
"9303"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"C10orf99"
"9304"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"CLIC4"
"9305"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"OR13A1"
"9306"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"LYZL1"
"9307"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"PAGE1"
"9308"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"STAM"
"9309"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"UCHL3"
"9310"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"OR10A4"
"9311"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"KLRC2"
"9312"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"PEMT"
"9313"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"HSDL2"
"9314"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"C3orf36"
"9315"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"HLA-DMB"
"9316"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"PRR22"
"9317"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"FKBP7"
"9318"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"IGFL2"
"9319"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"GATS"
"9320"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"CHMP1B"
"9321"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"MRPL42"
"9322"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"C12orf45"
"9323"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"MAP1LC3B2"
"9324"	7	2	9	2.38040872473298	1.3231835694353	-0.287495048699348	"SMIM21"
"9325"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"ZW10"
"9326"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"DHODH"
"9327"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"TRAF2"
"9328"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"CCDC6"
"9329"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"PPM1F"
"9330"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"GUCY1B3"
"9331"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"RPL3L"
"9332"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"LIMD1"
"9333"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"REL"
"9334"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"B4GALNT2"
"9335"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"FAM234A"
"9336"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"CCDC106"
"9337"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"CBX2"
"9338"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"CSGALNACT1"
"9339"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"PRAMEF14"
"9340"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"IQCJ-SCHIP1"
"9341"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"PARP1"
"9342"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"SHC1"
"9343"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"VPS72"
"9344"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"PFKFB1"
"9345"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"GPC5"
"9346"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"DFFB"
"9347"	25	8	33	8.72816532402093	2.5337036358303	-0.28739167190811	"PRAMEF11"
"9348"	57	19	76	20.1012292310785	3.84508230861461	-0.286399390882031	"PRPF6"
"9349"	57	19	76	20.1012292310785	3.84508230861461	-0.286399390882031	"ARHGEF1"
"9350"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"CMAS"
"9351"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"RSPH4A"
"9352"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"MYOT"
"9353"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"ZSCAN18"
"9354"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"APPL2"
"9355"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"TINF2"
"9356"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"KLHDC4"
"9357"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"IGF2BP1"
"9358"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"ALKBH4"
"9359"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"EIF4A1"
"9360"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"LHCGR"
"9361"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"POLR2M"
"9362"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"HSPA4"
"9363"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"TRIM25"
"9364"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"ADGRG3"
"9365"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"DNAJC21"
"9366"	22	7	29	7.67020589080627	2.3751871971672	-0.282169713446418	"PIP5K1A"
